Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
237	27.233854	1.6987523	27.450438	6.8504333	40.103447	19.224455	2.0703273	23.111622	6.3908935	1428000	-2.4835268e-08	2.0462828	0.0045136013	-0.21460216	0.23973227	0.018941892	0.24633335	2.0	29202.834077119827
238	27.095797	2.3590653	27.44229	6.86452	39.865772	19.249857	2.0955276	23.14891	2.5540476	1434000	-9.934108e-09	3.8381107	-0.0012782477	-0.19182841	0.23949768	0.033027295	0.41849998	2.0	29485.730870485306
239	27.373161	0.02403197	27.452662	27.343378	39.593334	19.274576	1.9593168	22.871431	15.972796	1440000	1.3038516e-08	0.06190827	-0.0015098247	-0.050452102	0.23926331	0.020982964	0.242	5.0	29768.961218357086
240	27.230213	1.670345	27.438938	6.8419895	39.31333	19.400064	2.121192	23.219666	-3.5698826	1446000	4.967054e-09	1.6015784	-0.0007268594	-0.09506094	0.23866983	0.02353057	0.29200003	2.0	30058.09896183014
241	27.365595	0.020870266	27.438534	27.333084	39.02	19.357773	2.0170934	23.17734	9.672072	1452000	-1.5832484e-08	0.1330824	-0.0006786929	-0.118982695	0.23842643	0.016434215	0.29316667	2.0	30347.062482118607
242	27.367477	0.022188641	27.440056	27.331635	38.893333	19.441654	1.9899397	23.220139	16.203203	1458000	1.9868216e-08	0.012667405	-0.00914836	-0.001826753	0.23808903	0.022933215	0.33366665	3.0	30635.250956773758
243	27.22799	1.6349297	27.425062	6.874653	38.358974	19.429724	2.0309267	23.267506	3.860367	1464000	2.4524828e-08	3.2664468	-9.789287e-06	-0.52562493	0.2375788	0.015583704	0.20316666	2.0	30928.910038232803
244	27.21846	1.7106334	27.410856	6.8348627	38.3007	18.02337	5.29131	23.309914	0.61671346	1470000	0.0	4.5425625	-0.00052029267	-0.32966104	0.23723315	0.020141412	0.31116667	4.0	31221.07264828682
245	27.230944	1.6379393	27.422749	6.8400345	38.30128	19.423296	1.986576	22.90787	3.4942863	1476000	-1.2417634e-08	3.202199	-0.0018259631	-0.15840995	0.23651434	0.019770129	0.29833335	2.0	31515.273332118988
246	27.23295	1.6428937	27.433895	6.846623	38.329033	19.460773	2.182319	23.274534	-4.0313263	1482000	-1.4901161e-08	3.088454	0.0007374172	-0.06286232	0.23611422	0.019590823	0.27	2.0	31808.931458473206
247	27.365993	0.022267114	27.455742	27.328323	38.431374	19.489275	1.9844706	23.250515	15.036808	1488000	0.0	1.4045253	-0.0007178665	-0.021840945	0.23574679	0.015783025	0.267	3.0	32103.011199951172
248	27.366856	0.020254191	27.430191	27.340172	38.28846	19.547134	1.9894758	23.282183	15.8687935	1494000	-4.8118334e-08	0.023480421	-0.003043468	-0.01212167	0.2354105	0.02242429	0.3626667	4.0	32396.32678747177
249	27.361786	0.025380166	27.456516	27.327814	37.916668	19.538616	2.0065606	23.29885	16.147573	1500000	0.0	0.009838335	0.00230027	-0.002143272	0.23489483	0.015275826	0.27249998	1.0	32695.101862430573
250	27.22954	1.6372081	27.422892	6.848622	37.724358	19.555025	2.0369515	23.310263	4.7727156	1506000	-1.9868216e-08	2.1219404	0.0020886634	-0.4132837	0.2347452	0.016062196	0.21866667	1.0	32993.451442956924
251	27.226269	1.6335739	27.421072	6.8910117	37.51282	19.297283	2.3697336	23.280996	-1.7123008	1512000	1.9868216e-08	2.5242095	-0.002256632	-0.6806883	0.23461394	0.03279216	0.4255	3.0	33291.067202568054
252	27.221987	1.635938	27.421337	6.8568764	37.275642	19.465494	2.1232297	23.316074	2.7203934	1518000	-9.934108e-09	1.4874791	-0.0002648104	-0.25566217	0.23422469	0.015557815	0.22649999	1.0	33588.62423849106
253	27.35372	0.021168081	27.420675	27.328724	37.28777	17.604996	5.8961463	23.365845	1.1251472	1524000	3.973643e-08	1.5246391	-0.0023053277	-0.3084331	0.23411494	0.017520497	0.2625	1.0	33884.2969148159
254	27.353966	0.019105645	27.421751	27.327814	37.254776	19.502445	1.9634722	23.475775	16.131893	1530000	0.0	0.032037865	0.0018263949	-0.020190282	0.23398225	0.023692586	0.32433334	3.0	34190.06870055199
255	27.350027	0.020374488	27.421753	27.313334	36.919254	19.56375	2.022053	23.409853	16.309587	1536000	-4.967054e-09	0.0150316795	-0.0016646758	-0.0051091933	0.23344745	0.022470305	0.26066667	1.0	34495.69931387901
256	27.220549	1.6074607	27.411558	6.826071	36.679012	19.58889	2.2678921	23.472599	-2.728064	1542000	9.934108e-09	1.1107084	-0.00039164908	-0.25671372	0.2332728	0.02583696	0.32	2.0	34800.13013100624
257	26.96033	2.7626941	27.40739	6.8247027	36.253086	19.516806	2.260173	23.43635	3.732792	1548000	2.2351742e-08	4.481206	0.00090934586	-1.0481299	0.23292576	0.017131442	0.32166666	2.0	35108.231548547745
258	27.212507	1.6029958	27.403513	6.8118563	35.895706	19.455925	2.2324207	23.174692	-0.42219025	1554000	2.483527e-09	3.3065815	0.00012773857	-0.28894007	0.23255615	0.020341652	0.2545	2.0	35421.227981090546
259	27.333384	0.021596037	27.402933	27.309229	35.58434	19.742594	2.0766952	23.718555	9.040922	1560000	-3.973643e-08	0.15400897	0.002003191	-0.14167883	0.23215671	0.019011473	0.25533333	2.0	35735.73667550087
260	27.332874	0.020050503	27.40685	27.31182	35.488094	19.71554	2.056276	23.646416	16.380678	1566000	1.2417634e-08	0.011894974	-0.0065043718	-0.0034676448	0.23182718	0.017649433	0.25416666	2.0	36049.31077170372
261	27.328596	0.018705338	27.38541	27.302322	35.166668	19.772797	2.0647266	23.678917	16.428871	1572000	7.4505806e-08	0.008479597	-0.0001288252	-0.0016915648	0.2314186	0.032969538	0.38916662	2.0	36368.50154995918
262	27.202547	1.5793945	27.387695	6.7941422	34.80357	19.770008	2.1074517	23.713364	3.8630714	1578000	0.0	1.8778442	0.0008369957	-0.28710017	0.23086733	0.042358607	0.3876667	2.0	36687.338942050934
263	27.325228	0.022767475	27.387915	27.29687	34.591717	19.74472	2.0655026	23.55982	16.330805	1584000	-2.7318796e-08	0.023141025	-0.0018227015	-0.013883538	0.23037128	0.030946672	0.37616667	2.0	37011.44557929039
264	27.201385	1.5515954	27.384005	6.795314	34.091953	19.789225	2.1564012	23.766449	1.2430573	1590000	-2.2351742e-08	1.4372979	4.2787444e-05	-0.36047873	0.22988284	0.023554893	0.3225	3.0	37340.19309306145
265	27.317484	0.021873854	27.387573	27.286367	33.666668	19.77988	2.0906613	23.66002	12.359204	1596000	-2.8560558e-08	0.10870143	-0.0029325674	-0.09466097	0.22926457	0.018134417	0.26266667	2.0	37669.926647901535
266	27.313465	0.018934375	27.384619	27.294617	33.54023	19.818558	2.1094205	23.757954	16.423328	1602000	-3.228585e-08	0.011913563	-0.0050494736	-0.0035817102	0.22888176	0.026313057	0.33449998	2.0	37999.868715286255
267	27.19737	1.5239875	27.384893	6.809349	33.233334	19.840864	2.1719913	23.728954	-0.58872473	1608000	4.967054e-09	1.5790302	0.0010670219	-0.6187945	0.22848971	0.025217706	0.3305	3.0	38335.550280332565
268	27.193546	1.5255018	27.38088	6.7851744	32.93889	19.841158	2.2046165	23.70955	5.5686502	1614000	-1.3659398e-08	1.4099685	-0.0027562268	-0.09894406	0.22787899	0.015029326	0.23066668	2.0	38674.80442881584
269	27.07824	2.151886	27.384708	6.7767544	32.883335	19.77681	2.3887	23.832815	-2.868478	1620000	4.967054e-09	2.773736	-0.0035929494	-0.26173624	0.22746857	0.020666746	0.26283333	3.0	39014.483436107635
270	27.304443	0.014828164	27.368746	27.281525	32.85	19.85993	2.0908167	23.527237	13.459681	1626000	5.525847e-08	0.0709689	-0.0049604024	-0.061449107	0.22680454	0.007842451	0.07033333	79.0	39357.38836622238
271	27.07743	2.1481514	27.36709	6.781613	32.766666	19.897285	2.2653227	23.908611	-1.08768	1632000	9.934108e-09	3.1483963	-0.0036452499	-0.84068435	0.20556398	0.022664204	0.32083333	3.0	39697.972126722336
272	27.308832	0.019909097	27.381742	27.281965	32.805557	19.88759	2.0757968	23.270067	8.091199	1638000	-1.4280279e-08	0.16793309	-0.0047746864	-0.15899324	0.2051167	0.0018609478	0.08133333	79.0	40039.0164206028
273	27.1953	1.5217382	27.369858	6.8374524	32.794445	19.94493	2.128573	23.74205	16.76331	1644000	4.967054e-09	1.8082527	-0.0039494312	-0.13588251	0.19490112	0.029929206	0.4213333	3.0	40379.02596759796
274	27.30122	0.015197407	27.362772	27.279436	32.577778	19.934328	2.1019666	23.59472	12.451474	1650000	-3.7252903e-09	0.066052854	-0.008099232	-0.057596248	0.19483721	0.0029917082	0.10283333	79.0	40720.27579641342
275	27.300764	0.015477908	27.363108	27.281477	32.494446	19.97162	2.1336768	23.815153	16.815866	1656000	-3.973643e-08	0.00807437	-0.004417143	-0.0008466123	0.18065123	0.022625634	0.31083333	1.0	41059.8946018219
276	26.845167	3.0077734	27.347849	6.7600036	32.26923	19.913162	2.3663316	23.807194	-0.21921657	1662000	-3.973643e-08	5.7655425	-0.0030876119	-2.4378617	0.18057223	0.034668278	0.41183332	3.0	41403.75163125992
277	27.300169	0.01671221	27.363953	27.28039	32.33889	19.885996	1.9974778	23.340717	11.172084	1668000	-6.3329935e-08	0.14224876	-0.004505958	-0.12646948	0.18004473	0.005117062	0.06533333	79.0	41745.13126254082
278	27.301355	0.01896756	27.353817	27.281988	32.285713	19.992104	2.1365817	23.842533	16.7356	1674000	1.4901161e-08	1.1968441	-0.004680544	-0.014382257	0.17185964	0.017756933	0.22466667	5.0	42090.591589689255
279	27.079412	2.1271546	27.36434	6.783668	32.217392	20.05569	2.2594295	23.98236	1.8530675	1680000	-9.934108e-09	4.1817775	-0.00034721135	-0.32271302	0.1719029	0.01766616	0.26633334	2.0	42435.01911473274
280	27.303663	0.020568816	27.36952	27.282894	32.39779	19.90942	2.211497	23.639303	5.566842	1686000	7.450581e-09	1.732071	-0.0006120529	-0.3944076	0.17190172	0.015239938	0.21999998	5.0	42779.844000816345
281	27.306992	0.023676889	27.368473	27.281046	32.11892	20.10408	2.1218987	23.920156	16.935448	1692000	-6.953875e-08	0.014578842	0.00645992	-0.008185445	0.17207722	0.022279037	0.3435	25.0	43124.16729068756
282	26.859503	2.9890997	27.364462	6.7844353	32.14674	20.038942	2.2003622	23.89004	2.1936867	1698000	1.4901161e-08	7.2309685	0.006264581	-0.9320743	0.16786702	0.02646748	0.36783335	1.0	43467.19117927551
283	26.526575	3.922748	27.365484	6.779964	32.217392	19.517466	2.719916	23.333107	-2.573503	1704000	3.973643e-08	9.296796	-0.004859485	-1.5845629	0.16761898	0.016451338	0.22183333	2.0	43810.258263111115
284	27.070765	2.1807065	27.364067	6.780941	32.125713	18.850195	4.24529	23.055521	0.33354846	1710000	7.450581e-09	4.036143	-0.003573476	-0.56670034	0.16722022	0.019187745	0.26583335	1.0	44152.77785491943
285	27.303276	0.019946288	27.36571	27.28422	32.18817	19.88146	2.0771277	23.701351	10.069344	1716000	9.934108e-09	0.2893922	0.006136086	-0.28095803	0.16705817	0.01586576	0.26616666	1.0	44498.060153484344
286	27.306196	0.017898882	27.362652	27.284525	32.416668	20.013346	2.1337328	23.83198	16.782282	1722000	3.7252903e-09	0.010883679	-0.0025700794	-0.0022715202	0.16689102	0.019766955	0.28416666	2.0	44838.57355976105
287	26.856009	2.997046	27.360455	6.7942543	32.311474	19.893084	2.4271233	23.80327	-1.4786625	1728000	1.8626451e-09	6.727943	-0.0015552454	-1.6130023	0.16656855	0.02198342	0.26	4.0	45183.33770465851
288	27.30244	0.014313855	27.34657	27.276888	32.135136	19.90431	2.0695038	23.681534	10.127727	1734000	4.0667754e-08	0.26254708	6.8253525e-05	-0.2524241	0.16582651	0.0150338365	0.18833333	4.0	45529.782797813416
289	27.296629	0.01288089	27.346455	27.274567	31.892473	20.045935	2.1356835	23.855667	16.76399	1740000	4.967054e-09	0.007367987	-0.004936404	-0.0014283954	0.1647172	0.017459255	0.27466667	2.0	45881.35843062401
290	27.186907	1.5000209	27.34827	6.7852783	31.758064	20.029135	2.2885275	23.873768	-0.2181603	1746000	-7.698933e-08	1.0722438	0.0009099841	-0.2918605	0.16418898	0.019013973	0.20516665	2.0	46232.82841873169
291	27.1872	1.5010552	27.34862	6.7722754	31.462366	19.986776	2.17886	23.84703	2.1314452	1752000	4.967054e-09	1.5366176	-0.0016080812	-0.34803948	0.16366674	0.015018032	0.20183332	2.0	46583.7084441185
292	27.293203	0.017531035	27.351204	27.26524	31.162304	19.956522	2.2421017	23.846685	4.318155	1758000	2.483527e-09	1.9314995	-0.00281052	-0.36438024	0.16317637	0.016406363	0.25750002	2.0	46938.97992658615
293	27.2947	0.020521328	27.358032	27.266302	30.964285	17.923632	6.3482485	24.177147	1.6293893	1764000	-2.9802322e-08	1.4790341	-0.004111439	-0.38672104	0.16276596	0.025011653	0.31483334	2.0	47294.70917057991
294	27.29119	0.016904412	27.362865	27.265194	30.833334	20.023188	2.124152	24.05951	16.833406	1770000	2.9802322e-08	0.020533172	0.0003322363	-0.013030403	0.16228971	0.021339955	0.32833335	3.0	47655.99834394455
295	27.17939	1.4770224	27.34528	6.7677803	30.552084	20.070875	2.2112858	24.147928	3.5562673	1776000	0.0	1.7551657	-0.00092087936	-0.21209978	0.16145581	0.034874793	0.409	2.0	48017.05189371109
296	27.287191	0.01828956	27.363365	27.26601	30.520834	20.03515	2.1827905	23.837864	16.576674	1782000	-9.313226e-09	0.029350867	-0.0008083544	-0.019268574	0.1609271	0.017603226	0.29633334	2.0	48377.98432421684
297	27.180334	1.4604822	27.3484	6.839427	30.333334	20.107796	2.1833978	23.969353	14.116194	1788000	-4.625569e-08	3.270724	-0.0026247327	-0.143059	0.16036579	0.034385737	0.39849997	2.0	48743.34802222252
298	27.177216	1.4856595	27.333311	6.754608	30.1	19.416315	4.4467554	23.995823	-2.3806064	1794000	7.450581e-09	2.5914404	-0.0020328723	-0.59027094	0.1598751	0.016233392	0.22433333	3.0	49107.1356344223
299	27.177286	1.4546669	27.33874	6.761371	30.025253	20.032259	2.4724305	24.132412	-8.017948	1800000	-5.8362883e-08	0.90713024	-0.0027406563	-0.14730038	0.15933335	0.031141512	0.37199998	2.0	49477.71794509888
300	27.280088	0.0135592725	27.34531	27.263233	30.10606	20.138256	2.194695	24.063324	14.44241	1806000	2.8560558e-08	0.033907823	0.0024889538	-0.027761305	0.1589606	0.017609214	0.19916667	3.0	49843.85003066063
301	27.282236	0.012869974	27.337387	27.256771	30.065657	20.179384	2.1986914	24.126846	16.88984	1812000	3.7252903e-08	0.0077725686	-0.0031350236	-0.0025715197	0.15845694	0.01994697	0.3358333	5.0	50210.268211603165
302	27.070036	2.0490134	27.327374	6.769628	29.924242	20.195475	2.2593784	24.057026	2.7517962	1818000	4.967054e-09	3.2196634	-0.0020535935	-1.1931576	0.15772958	0.016620979	0.194	3.0	50581.128524303436
303	27.27744	0.012531185	27.324387	27.252655	29.883839	20.114155	2.2376738	23.983564	2.5835645	1824000	-4.2219956e-08	0.35951218	-0.00032545193	-0.34706092	0.15729696	0.017342854	0.26916668	2.0	50952.557257175446
304	27.17631	1.4543004	27.330938	6.765547	29.863636	20.174162	2.3050747	24.028013	-0.59692883	1830000	-5.4637592e-08	1.3623832	-0.0028960165	-0.5434961	0.15695782	0.018791625	0.18733333	6.0	51324.45612692833
305	27.275002	0.012775841	27.331131	27.252647	29.732323	20.146133	2.271268	24.384502	11.977497	1836000	2.7939677e-08	0.13917677	-0.0015116321	-0.12280271	0.15613973	0.017850855	0.236	3.0	51695.806502103806
306	27.170952	1.4484845	27.324446	6.841276	29.676767	20.216887	2.2175162	24.168358	15.965145	1842000	-4.4703484e-08	1.6354429	-0.0051626484	-0.18602449	0.15566358	0.0297496	0.42	2.0	52067.42705798149
307	27.271864	0.015790723	27.327715	27.25213	29.364532	20.207375	2.1907375	24.140251	15.509508	1848000	-7.450581e-09	0.7489551	0.004260805	-0.059050452	0.15537581	0.021176899	0.341	2.0	52443.802497148514
308	27.268703	0.014453768	27.328522	27.253502	29.17647	20.378914	2.20715	24.237047	16.706347	1854000	-1.2417635e-09	0.010184443	-0.0036199996	-0.0042641875	0.15517643	0.015088516	0.2215	4.0	52820.57367014885
309	27.267075	0.013329623	27.313726	27.25338	29.078432	20.35719	2.2277372	24.201399	17.034624	1860000	2.9802322e-08	0.004868015	-0.002882655	-0.0006953006	0.15452254	0.015375733	0.242	5.0	53202.47637677193
310	27.26603	0.011413001	27.311853	27.24521	29.004902	20.365585	2.2348604	24.232065	14.253325	1866000	-2.1109978e-08	0.011734799	-0.0031434798	-0.008091192	0.15364413	0.0048976243	0.039833333	79.0	53586.1936006546
311	27.26649	0.012817351	27.31357	27.24726	28.985294	20.369118	2.2346888	24.239958	17.070993	1872000	7.4505806e-08	0.0042215306	-0.0032761258	-0.0006024049	0.14691205	0.017179085	0.20899999	4.0	53968.1514647007
312	27.266094	0.012756791	27.325277	27.240828	28.911764	20.361597	2.235544	24.228184	17.077333	1878000	-3.290673e-08	0.004298775	-0.0031661845	-0.00056119467	0.1465276	0.015314561	0.20866667	3.0	54350.1953625679
313	26.864513	2.8434463	27.311008	6.747568	28.921568	20.321484	2.326307	24.192574	1.608194	1884000	2.4835268e-08	6.395622	-0.00023884948	-2.4488833	0.1459913	0.03308208	0.42733335	3.0	54730.289050102234
314	27.165844	1.4324434	27.312735	6.7578096	28.686274	20.156036	2.2474089	23.762726	2.670035	1890000	1.4901161e-08	1.7073845	0.00089594116	-0.19047202	0.14546923	0.023808798	0.32933334	2.0	55111.018758535385
315	27.26407	0.01235434	27.325916	27.239878	28.5625	20.283806	2.2239053	24.05458	14.575672	1896000	5.7121117e-08	0.8605884	6.9209374e-05	-0.057354663	0.14516294	0.023319205	0.28533334	2.0	55497.071070194244
316	27.066332	1.9947077	27.310234	6.770234	28.464115	20.375006	2.331144	24.2565	0.7447148	1902000	-2.9802322e-08	3.6865947	-0.0006793489	-0.45955682	0.14498754	0.02031671	0.31766668	2.0	55882.467195272446
317	27.068699	1.986788	27.30951	6.8029885	28.338095	20.188269	2.300169	23.966187	5.6905	1908000	4.2219956e-08	2.9797437	-0.0015382146	-0.09026986	0.14479409	0.019164123	0.22933333	5.0	56274.091940164566
318	27.16549	1.4117855	27.31113	6.7563686	28.390476	20.20584	2.4578624	24.015326	-4.8786583	1914000	1.7074248e-08	1.6532503	3.3124274e-05	-0.1990044	0.14385629	0.0202217	0.27183333	2.0	56665.11770629883
319	27.261866	0.012381398	27.315613	27.237938	28.233334	20.341894	2.2153053	24.159742	16.164028	1920000	6.829699e-09	0.026854508	-0.0052090175	-0.017020117	0.14343642	0.015707225	0.23966666	2.0	57057.54856109619
320	27.261826	0.0138779115	27.326082	27.23724	28.114286	20.327417	2.2553723	24.192158	11.617758	1926000	1.4280279e-08	0.017229583	-0.0014774898	-0.00969533	0.14302044	0.015141059	0.2045	1.0	57449.64412903786
321	27.159607	1.4121615	27.333763	6.7452564	27.933332	20.342451	2.2821584	24.2122	4.3896136	1932000	-2.9802322e-08	1.568849	0.0009633203	-0.5593422	0.14283185	0.035917025	0.37849998	2.0	57841.66442799568
322	26.96808	2.4032552	27.312033	6.755365	27.665115	20.139812	2.9551857	24.280413	-11.995476	1938000	3.601114e-08	3.127889	-0.00196989	-0.35951066	0.14256094	0.02669434	0.35483333	2.0	58237.37835597992
323	27.250608	0.015799109	27.304846	27.236372	27.421297	20.16559	2.4222794	23.933487	4.7486715	1944000	-1.5211603e-08	0.7815566	-0.00035106763	-0.76909226	0.14237216	0.01904751	0.25733334	1.0	58638.45148253441
324	27.153385	1.390382	27.312782	6.767491	27.375	20.4274	2.3028173	24.333735	3.0989838	1950000	-9.685755e-08	1.6126333	-0.0029651995	-0.36147496	0.1422845	0.025797717	0.38333333	1.0	59039.5782957077
325	27.249403	0.0146960495	27.312778	27.235746	27.425926	20.388186	2.2869952	24.19625	14.924196	1956000	4.967054e-09	0.05836476	0.011247906	-0.04998259	0.14218597	0.035938237	0.437	1.0	59442.07542967796
326	27.249552	0.014842121	27.312508	27.235237	27.407408	20.414316	2.2858896	24.318806	17.290365	1962000	2.1109978e-08	0.008276121	0.0029869357	-0.0013437135	0.14210537	0.01503064	0.21066666	1.0	59842.98097491264
327	27.249252	0.015880143	27.31121	27.233839	27.296297	20.415617	2.290284	24.251648	15.5068245	1968000	1.7384687e-08	0.013614476	0.0001761221	-0.0072055846	0.14201522	0.026722506	0.392	2.0	60243.285135269165
328	27.060226	1.9616596	27.310837	6.7551064	27.125	20.42184	2.3460171	24.271345	2.1508307	1974000	-4.718701e-08	2.8690376	-0.0004239964	-0.8344043	0.14176571	0.017530667	0.2575	3.0	60643.4979968071
329	27.06183	1.9455129	27.293915	6.746146	27.077272	20.27341	2.6023204	24.034185	-1.9299872	1980000	-3.8494665e-08	5.139105	-0.0016604582	-0.12879735	0.14122999	0.02357091	0.3405	2.0	61049.091349601746
330	27.153946	1.3875223	27.31216	6.810301	27.092592	20.570917	2.2384863	24.247622	9.827546	1986000	3.4769375e-08	1.5349158	0.00057286146	-0.27494413	0.14097883	0.01726481	0.27699998	3.0	61449.44072794914
331	27.246256	0.015150145	27.31269	27.235085	27.101383	20.401997	2.28184	24.271576	13.288201	1992000	-2.2351742e-08	0.52639854	0.0013429885	-0.07675497	0.14048046	0.018361503	0.19233334	2.0	61855.58743715286
332	27.245651	0.012942476	27.295212	27.235031	27.031818	20.492796	2.3074837	24.383896	8.95202	1998000	1.2417634e-08	1.8688229	-0.000103883445	-0.121822566	0.14012256	0.016266713	0.18283333	2.0	62261.82887625694
333	27.244232	0.011160465	27.309023	27.224533	27.0	20.607037	2.2668364	24.45273	17.30534	2004000	7.450581e-09	0.6287137	-0.0027080786	-0.011164315	0.1397618	0.021432908	0.19266666	5.0	62669.3822927475
334	27.058691	1.9469812	27.305502	6.727977	27.040909	20.51663	2.3250299	24.536903	2.5907133	2010000	-2.483527e-09	3.8804767	-0.0023350257	-1.0015417	0.1388225	0.03227743	0.39233336	2.0	63074.768369436264
335	27.246073	0.013729166	27.294085	27.235104	27.055555	20.425312	2.2979841	24.394222	9.130939	2016000	1.3659398e-08	0.13180508	0.00053895294	-0.12567662	0.1384598	0.02278156	0.28416666	2.0	63475.612191438675
336	27.247057	0.014260702	27.304787	27.234499	27.13364	20.458282	2.2839582	24.40271	17.257414	2022000	-4.967054e-09	0.7238082	5.5125605e-05	-0.0043172557	0.13821483	0.01904715	0.31183332	3.0	63882.176951646805
337	27.158344	1.3784974	27.312092	6.8070693	27.09589	20.477188	2.297645	24.493872	10.018561	2028000	-1.2417634e-08	2.0125144	-0.0013400111	-0.090703584	0.13784301	0.01839743	0.22983332	3.0	64287.99628210068
338	27.255041	0.019659562	27.312166	27.234644	27.00909	20.416489	2.3083975	24.250689	16.381098	2034000	-6.7055225e-08	1.1334709	-0.0040942444	-0.06293052	0.13749722	0.0051632416	0.131	79.0	64695.46878004074
339	27.2527	0.019709202	27.312853	27.224773	26.941177	20.567024	2.2790062	24.441927	17.300135	2040000	7.450581e-09	0.59914774	-0.0050904895	-0.006336052	0.12482316	0.021346768	0.25883332	2.0	65101.6998591423
340	27.153622	1.3743969	27.310257	6.769245	26.968327	20.522459	2.2812574	24.414621	15.907242	2046000	-5.3395826e-08	2.0825684	-0.00099131	-0.14611062	0.12459189	0.033257123	0.39100003	2.0	65507.96869015694
341	27.24363	0.011759027	27.302452	27.234293	26.954954	20.46678	2.2604074	24.363205	15.587744	2052000	-5.2154064e-08	0.026669016	0.0014473913	-0.018128952	0.12445507	0.023409335	0.30266666	2.0	65914.57075405121
342	27.145092	1.421632	27.285612	6.7413654	26.884058	19.19638	5.3524194	24.369831	-0.5902319	2058000	1.2417634e-08	2.5840857	-0.0036423032	-0.5691666	0.12431147	0.017775655	0.23866665	4.0	66319.12167096138
343	27.244074	0.012379915	27.297274	27.234318	26.806307	20.33274	2.2296927	24.445656	12.116951	2064000	3.3682834e-08	0.11301496	-0.0015614085	-0.101980545	0.123611234	0.017215332	0.20866667	2.0	66731.10387563705
344	27.24422	0.0127917575	27.312458	27.233932	26.725225	20.43467	2.296708	24.29089	14.734361	2070000	-3.3527613e-08	0.011276458	-0.0054140147	-0.0017352164	0.12327085	0.025260605	0.31133333	3.0	67143.1607158184
345	27.244574	0.012461323	27.291172	27.234308	26.423424	20.412573	2.2730615	24.33057	15.861093	2076000	-2.3593506e-08	0.011986042	-0.006439969	-0.0040493454	0.12259382	0.020283692	0.27983335	2.0	67557.23525476456
346	27.152077	1.3614942	27.294437	6.7301927	26.300884	20.429005	2.3147342	24.295078	3.184922	2082000	2.4835268e-08	1.5299973	0.00015991864	-0.17498982	0.12210534	0.017113071	0.24166667	2.0	67975.01373362541
347	26.970095	2.3516343	27.294895	6.715635	26.288889	20.313648	2.5125976	24.32346	-4.522345	2088000	-5.9604645e-08	4.0283036	-0.0018311068	-0.6442962	0.121640615	0.037165042	0.44883335	2.0	68392.11050844193
348	27.240877	0.00964676	27.281351	27.220957	26.06579	20.31456	2.2499824	23.94221	12.807066	2094000	2.9802322e-08	0.13426335	0.0012126076	-0.12714979	0.12126756	0.019141702	0.23633333	1.0	68814.34730863571
349	27.24228	0.011416277	27.291945	27.220888	26.070175	20.44418	2.3173912	24.27911	16.170174	2100000	1.1175871e-08	0.007238393	0.00321825	-0.0018065394	0.12110684	0.022165358	0.31033334	1.0	69236.61688542366
350	27.062757	1.9114178	27.298977	6.730994	26.100878	20.42343	2.3294563	24.279629	3.795744	2106000	1.1175871e-08	3.109084	0.0029429942	-0.66713744	0.120955475	0.024234315	0.34666666	2.0	69660.49636101723
351	26.794836	2.9979658	27.310675	6.752788	26.078947	20.188986	2.5372345	23.990469	0.10992265	2112000	4.718701e-08	7.2465234	-0.0004650252	-1.0150591	0.12068424	0.021194948	0.25216666	2.0	70082.33162236214
352	27.153616	1.3540198	27.292162	6.754548	25.912281	20.117384	2.3620489	23.834866	4.141221	2118000	3.4769375e-08	1.4974657	-0.0013896823	-0.18140163	0.12044979	0.023590812	0.30533335	1.0	70504.01283359528
353	27.152391	1.3502926	27.293324	6.809625	25.789474	20.41516	2.2992651	24.236189	5.464074	2124000	4.967054e-09	1.2091116	-7.29269e-05	-0.09062823	0.120299004	0.035325553	0.4316667	1.0	70927.01538610458
354	27.058823	1.903422	27.295757	6.725431	25.634783	20.439573	2.3855107	24.418406	-1.8584063	2130000	3.4769375e-08	2.812629	0.0076230406	-0.5936516	0.120175414	0.019673124	0.25266668	1.0	71353.42067337036
355	26.528435	3.7422373	27.292759	6.713413	25.625	20.167936	2.9114835	24.414501	-0.9841777	2136000	0.0	9.711926	-0.0033353933	-0.7719242	0.12006389	0.035175223	0.409	3.0	71784.06591105461
356	27.14977	1.3417083	27.292206	6.7146497	25.5794	20.241848	2.3160105	23.679781	-3.105423	2142000	3.4769375e-08	1.2929031	0.00045940405	-0.2098022	0.119741954	0.018815381	0.31266665	2.0	72211.2028605938
357	27.239388	0.015453499	27.292599	27.220648	25.555555	20.428356	2.3518891	24.18586	8.169839	2148000	-1.9868216e-08	0.98025566	0.0028783835	-0.14337747	0.11950758	0.017473914	0.23183334	2.0	72639.22565078735
358	27.239655	0.016680874	27.304312	27.220783	25.523605	20.610958	2.3171499	24.410707	17.314981	2154000	4.8428774e-08	0.025636896	0.0044226167	-0.014849741	0.11939528	0.027942091	0.33466664	1.0	73067.2285232544
359	27.146278	1.3362033	27.290098	6.751132	25.294872	20.504768	2.6302443	24.455296	-12.321852	2160000	4.2219956e-08	1.088207	0.0021730852	-0.34699515	0.119342946	0.028320802	0.36416665	1.0	73499.16652846336
